actual_occupancy,model_a_prediction,model_b_naive_prediction,abs_error_model_a,abs_error_model_b,error_difference_a_minus_b
0.06932236427583094,0.055363668128848076,0.0688783661061673,0.013958696146982863,0.00044399816966364525,0.013514697977319218
0.06943336381824684,0.05532046977896243,0.06898936564858321,0.01411289403928441,0.00044399816966363137,0.013668895869620779
0.06954436336066276,0.055294925812631845,0.06910036519099912,0.014249437548030916,0.00044399816966364525,0.01380543937836727
0.06965536290307867,0.05523239937610924,0.06921136473341502,0.014422963526969423,0.00044399816966364525,0.013978965357305778
0.06976636244549458,0.05519579257816076,0.06932236427583094,0.014570569867333821,0.00044399816966364525,0.014126571697670176
0.06987736198791049,0.055122319725342095,0.06943336381824684,0.014755042262568394,0.00044399816966364525,0.014311044092904748
0.06998836153032639,0.05507648678030819,0.06954436336066276,0.014911874750018206,0.00044399816966363137,0.014467876580354574
0.07009936107274231,0.05507243180181831,0.06965536290307867,0.015026929270924,0.00044399816966364525,0.014582931101260355
0.07021036061515822,0.05505939992144704,0.06976636244549458,0.015150960693711177,0.00044399816966363137,0.014706962524047545
0.07032136015757412,0.055004256893880665,0.06987736198791049,0.015317103263693455,0.00044399816966363137,0.014873105094029823
0.07043235969999004,0.05498873582109809,0.06998836153032639,0.015443623878891949,0.00044399816966364525,0.014999625709228304
0.07054335924240594,0.054944773903116584,0.07009936107274231,0.015598585339289359,0.00044399816966363137,0.015154587169625727
0.07065435878482185,0.05494035535957664,0.07021036061515822,0.015714003425245204,0.00044399816966363137,0.015270005255581573
0.07076535832723777,0.05498754151631147,0.07032136015757412,0.0157778168109263,0.00044399816966364525,0.015333818641262653
0.07087635786965367,0.05500218935776502,0.07043235969999004,0.01587416851188865,0.00044399816966363137,0.01543017034222502
0.07098735741206959,0.054976408602669835,0.07054335924240594,0.016010948809399753,0.00044399816966364525,0.015566950639736107
0.07109835695448549,0.05499708582647145,0.07065435878482185,0.016101271128014044,0.00044399816966364525,0.0156572729583504
0.07120935649690141,0.054995121783576906,0.07076535832723777,0.016214234713324505,0.00044399816966364525,0.01577023654366086
0.07132035603931731,0.055041180341504514,0.07087635786965367,0.0162791756978128,0.00044399816966364525,0.015835177528149155
0.07143135558173322,0.05514408205635846,0.07098735741206959,0.016287273525374762,0.00044399816966363137,0.01584327535571113
0.07154235512414914,0.05518683197442442,0.07109835695448549,0.016355523149724716,0.00044399816966364525,0.01591152498006107
0.07165335466656504,0.05520523327868432,0.07120935649690141,0.016448121387880724,0.00044399816966363137,0.016004123218217092
0.07176435420898095,0.05526570207439363,0.07132035603931731,0.016498652134587316,0.00044399816966363137,0.016054653964923685
0.07187535375139686,0.05596227990463376,0.07143135558173322,0.015913073846763104,0.00044399816966364525,0.015469075677099459
0.07198635329381277,0.05610629788134247,0.07154235512414914,0.015880055412470298,0.00044399816966363137,0.015436057242806667
0.07209735283622867,0.05631512345280498,0.07165335466656504,0.01578222938342369,0.00044399816966363137,0.015338231213760059
0.07220835237864459,0.05643933976534754,0.07176435420898095,0.01576901261329705,0.00044399816966364525,0.015325014443633406
0.0723193519210605,0.05658886535093188,0.07187535375139686,0.015730486570128613,0.00044399816966363137,0.015286488400464981
0.0724303514634764,0.05680476292036474,0.07198635329381277,0.015625588543111663,0.00044399816966363137,0.015181590373448031
0.07254135100589232,0.0581204928457737,0.07209735283622867,0.014420858160118621,0.00044399816966364525,0.013976859990454976
0.07265235054830824,0.058919374365359545,0.07220835237864459,0.013732976182948692,0.00044399816966364525,0.013288978013285047
0.07276335009072414,0.05944381537847221,0.0723193519210605,0.013319534712251932,0.00044399816966364525,0.012875536542588287
0.07287434963314005,0.05950289987958968,0.0724303514634764,0.013371449753550368,0.00044399816966364525,0.012927451583886723
0.07298534917555596,0.05860135261900723,0.07254135100589232,0.014383996556548734,0.00044399816966364525,0.013939998386885089
0.07309634871797187,0.058503343956544995,0.07265235054830824,0.014593004761426873,0.00044399816966363137,0.014149006591763241
0.07320734826038777,0.05796780786477029,0.07276335009072414,0.015239540395617479,0.00044399816966363137,0.014795542225953848
0.07331834780280369,0.05788408382795751,0.07287434963314005,0.01543426397484618,0.00044399816966364525,0.014990265805182534
0.0734293473452196,0.05834048753604293,0.07298534917555596,0.015088859809176666,0.00044399816966363137,0.014644861639513035
0.0735403468876355,0.05839635687880218,0.07309634871797187,0.015143990008833319,0.00044399816966363137,0.014699991839169688
0.07365134643005142,0.058430831879377365,0.07320734826038777,0.015220514550674052,0.00044399816966364525,0.014776516381010407
0.07376234597246732,0.05847685947082937,0.07331834780280369,0.015285486501637954,0.00044399816966363137,0.014841488331974323
0.07387334551488323,0.05759644019417465,0.0734293473452196,0.01627690532070858,0.00044399816966363137,0.015832907151044948
0.07398434505729914,0.05734217748977244,0.0735403468876355,0.016642167567526706,0.00044399816966364525,0.01619816939786306
0.07409534459971505,0.05717337806709111,0.07365134643005142,0.01692196653262394,0.00044399816966363137,0.01647796836296031
0.07420634414213097,0.057210037717595696,0.07376234597246732,0.01699630642453527,0.00044399816966364525,0.016552308254871625
0.07431734368454687,0.05705513618886471,0.07387334551488323,0.017262207495682164,0.00044399816966364525,0.01681820932601852
0.07442834322696279,0.05715914536267519,0.07398434505729914,0.0172691978642876,0.00044399816966364525,0.016825199694623955
0.0745393427693787,0.05705509427934885,0.07409534459971505,0.017484248490029844,0.00044399816966364525,0.0170402503203662
0.0746503423117946,0.05691362312063575,0.07420634414213097,0.01773671919115885,0.00044399816966363137,0.01729272102149522
0.07476134185421052,0.056785513646900654,0.07431734368454687,0.017975828207309863,0.00044399816966364525,0.017531830037646218
0.07487234139662642,0.05679595679976046,0.07442834322696279,0.01807638459686596,0.00044399816966363137,0.01763238642720233
0.07498334093904233,0.0569531936198473,0.0745393427693787,0.018030147319195028,0.00044399816966363137,0.017586149149531397
0.07509434048145824,0.05710253491997719,0.0746503423117946,0.017991805561481056,0.00044399816966364525,0.01754780739181741
0.07520534002387415,0.056468802504241467,0.07476134185421052,0.01873653751963268,0.00044399816966363137,0.01829253934996905
0.07531633956629005,0.056398764019832015,0.07487234139662642,0.018917575546458038,0.00044399816966363137,0.018473577376794406
0.07542733910870597,0.05668315012007952,0.07498334093904233,0.018744188988626453,0.00044399816966364525,0.018300190818962808
